Timestamp,1,2,3,4,5,6,7,8,81,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,65,66,67,53,54,55,56,57,58,59,60,61,62,63,64,100,101,102
06/08/2014 8:00,4,2,8,1,6,4,3,9,3,0,9,4,0,2,9,5,14,0,0,18,0,3,6,1,8,1,18,6,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,426,393,248
06/08/2014 8:10,49,31,50,52,47,43,24,55,42,4,3,12,11,7,8,10,11,8,11,0,8,8,8,6,8,0,14,10,16,9,11,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,727,336,275
06/08/2014 8:20,62,53,63,74,100,54,65,66,62,2,7,13,5,14,7,18,13,5,5,19,15,25,13,19,30,26,13,10,8,25,33,17,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,472,251,227
06/08/2014 8:30,68,80,52,110,69,88,95,86,120,23,14,25,23,17,7,18,31,10,15,6,30,28,39,15,19,19,29,12,18,22,19,25,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,520,302,251
06/08/2014 8:40,116,80,97,100,109,110,95,121,86,21,38,29,15,7,27,18,24,22,13,14,35,23,28,46,43,38,8,26,33,23,17,44,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,32,715,264,342
06/08/2014 8:50,116,125,93,90,140,142,169,124,123,17,26,13,36,23,55,26,6,46,26,31,20,28,43,16,32,48,40,33,39,46,19,54,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,441,257,234
06/08/2014 9:00,104,107,156,160,93,150,96,171,150,25,24,35,20,51,19,44,37,24,26,20,38,61,32,23,49,32,14,24,60,41,25,34,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,43,22,15,42
06/08/2014 9:10,159,130,111,123,136,187,122,137,150,75,33,32,6,25,13,7,32,17,12,26,22,20,39,32,35,44,29,27,38,34,36,27,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,76,116,41,19
06/08/2014 9:20,94,130,156,104,141,145,92,130,150,24,24,27,37,17,20,22,12,12,20,30,41,37,9,27,39,30,49,27,21,44,29,21,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,81,13,2
06/08/2014 9:30,90,106,135,58,74,119,95,133,124,37,29,31,9,27,39,28,23,21,69,20,32,35,24,23,22,17,47,23,19,51,33,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,159,69,121,9,1
06/08/2014 9:40,135,110,91,63,79,167,129,94,70,16,32,20,30,28,64,40,23,38,22,65,24,63,31,62,31,22,9,18,26,22,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,97,63,6,49
06/08/2014 9:50,95,105,105,59,91,103,78,105,72,24,60,28,26,30,11,2,10,18,30,38,43,29,35,21,18,32,46,25,23,29,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,80,115,41,4
06/08/2014 10:00,96,142,92,61,113,91,95,146,71,34,6,14,20,34,17,11,14,18,14,16,36,18,38,39,25,63,23,26,24,40,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,49,6,6,5
06/08/2014 10:10,126,62,103,62,63,143,133,98,76,15,30,33,1,16,44,15,24,21,16,16,16,21,19,40,31,38,21,28,40,22,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,61,0,0,0
06/08/2014 10:20,87,74,94,57,118,121,72,73,102,43,41,26,0,9,21,7,52,14,64,18,23,32,44,12,25,24,102,7,14,31,59,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2,0
06/08/2014 10:30,86,120,122,66,32,135,69,80,38,7,36,28,0,37,18,26,23,10,33,16,29,22,15,23,34,64,45,24,45,24,28,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,50,0,0,3
06/08/2014 10:40,134,87,106,50,59,115,74,95,76,21,25,26,0,7,94,13,16,18,19,20,20,65,49,26,38,26,20,38,24,30,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0
06/08/2014 10:50,107,111,73,68,88,143,70,105,65,10,19,19,0,25,22,25,17,19,8,34,43,35,21,18,25,28,16,45,8,36,20,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,48,9,4,0
06/08/2014 11:00,138,207,145,56,46,173,73,149,75,30,33,19,20,25,41,35,15,53,33,14,37,41,36,31,59,38,38,77,54,52,46,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0
06/08/2014 11:10,139,116,160,63,74,105,71,118,76,14,27,27,25,25,25,28,28,47,46,25,51,21,45,74,41,46,36,40,32,33,44,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,65,4,0,0
06/08/2014 11:20,116,145,159,60,63,125,78,190,68,63,13,39,23,28,25,13,25,32,20,30,35,27,33,29,11,18,29,29,40,28,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,36,0,4,0
06/08/2014 11:30,110,87,117,74,76,101,69,94,73,18,17,38,38,13,85,15,14,42,23,51,44,71,17,27,50,30,35,59,41,55,32,51,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,6,6
06/08/2014 11:40,109,118,125,44,65,121,70,126,99,15,39,16,29,13,17,70,9,24,25,18,34,28,49,50,26,19,70,40,31,37,30,31,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,0,3,4
06/08/2014 11:50,94,115,128,76,70,121,67,89,48,24,39,18,45,6,22,26,21,32,33,20,44,52,37,23,25,21,51,19,20,34,26,29,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
06/08/2014 12:00,154,186,138,44,72,97,76,138,68,25,29,33,21,48,29,17,30,37,27,33,40,19,33,31,21,24,39,42,39,27,14,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,98,0,0,0
